unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date,Sector
86529748,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529750,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529752,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529754,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529756,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529758,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:05,Unknown
86529760,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
86529762,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
86529764,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
86529766,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
86529768,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
86529770,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,10,0.93072,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598",2024-04-15 12:40:06,Unknown
80342281,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342282,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342283,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342284,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342285,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342286,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342287,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342288,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342289,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342290,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342291,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:48,Unknown
80342292,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342293,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342294,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342295,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342296,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342297,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342298,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342299,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342300,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
80342301,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,8,0.9043,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411",1994,"10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641",2024-04-06 12:00:49,Unknown
86525914,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:06,Unknown
86525916,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:06,Unknown
86525918,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:06,Unknown
86525920,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:06,Unknown
86525922,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:07,Unknown
86525924,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:07,Unknown
86525926,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:07,Unknown
86525928,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:07,Unknown
86525930,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:08,Unknown
86525932,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:08,Unknown
86525934,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:08,Unknown
86525936,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:08,Unknown
86525938,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:08,Unknown
86525940,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:09,Unknown
86525942,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:09,Unknown
86525944,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:09,Unknown
86525946,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:09,Unknown
86525948,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:09,Unknown
86525950,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:10,Unknown
86525952,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,8,0.93008,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275",1994,"0.718742621391669,0.486405286338674,0.489232252713631,0.399271085229708,0.38510716923389,0.327452814765662,0.298524696387658,0.359411933030119",2024-04-15 12:33:10,Unknown
80340756,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:28,Unknown
80340758,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340760,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340762,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340764,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340766,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340768,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:29,Unknown
80340770,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:30,Unknown
80340772,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:30,Unknown
80340774,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:30,Unknown
80340776,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:30,Unknown
80340778,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,45,5,0.93733,1990,"5.83668775158168,5.55555555555579,3.87337536996478,5.21555996035712,6.3110797127044",2007,"4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492",2024-04-06 11:55:30,Unknown
86515243,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,45,5,0.97336,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101",2007,"0.0408395053704683,0.0282407021425878,0.02241025676012,0.011085245753504,-0.0080683920386649",2024-04-15 12:15:44,Unknown
86515249,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,45,5,0.97336,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101",2007,"0.0408395053704683,0.0282407021425878,0.02241025676012,0.011085245753504,-0.0080683920386649",2024-04-15 12:15:44,Unknown
86515255,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,45,5,0.97336,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101",2007,"0.0408395053704683,0.0282407021425878,0.02241025676012,0.011085245753504,-0.0080683920386649",2024-04-15 12:15:45,Unknown
86515261,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,45,5,0.97336,1990,"3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101",2007,"0.0408395053704683,0.0282407021425878,0.02241025676012,0.011085245753504,-0.0080683920386649",2024-04-15 12:15:45,Unknown
